cid,city
BRXX3283,Santa Barbara
BRXX3284,Santa Barbara
BRXX3285,Santa Barbara do Sul
BRXX3286,Santa Carmem
BRXX3287,Santa Cecilia
BRXX3288,Santa Clara d'Oeste
BRXX3289,Santa Cruz
BRXX3290,Santa Cruz
BRXX3291,Santa Cruz
BRXX3292,Santa Cruz da Vitoria
BRXX3293,Santa Cruz das Palmeiras
BRXX3294,Santa Cruz do Capibaribe
BRXX3295,Santa Cruz do Piaui
BRXX3296,Santa Cruz do Rio Pardo
BRXX3297,Santa Fe
BRXX3298,Santa Fe do Sul
BRXX3299,Santa Filomena
BRXX3300,Santa Helena
BRXX3301,Santa Helena
BRXX3302,Santa Helena de Goias
BRXX3303,Santa Ines
BRXX3304,Santa Ines
BRXX3305,Santa Ines
BRXX3306,Santa Isabel
BRXX3307,Santa Isabel
BRXX3308,Santa Isabel do Ivai
BRXX3309,Santa Isabel do Para
BRXX3310,Santa Juliana
BRXX3311,Santa Leopoldina
BRXX3312,Santa Lucia
BRXX3313,Santa Luz
BRXX3314,Santa Luzia
BRXX3315,Santa Luzia
BRXX3316,Santa Luzia
BRXX3317,Santa Luzia
BRXX3318,Santa Luzia do Parua
BRXX3319,Santa Maria Da Serra
BRXX3320,Santa Maria Madalena
BRXX3321,Santa Maria da Boa Vista
BRXX3322,Santa Maria da Vitoria
BRXX3323,Santa Maria de Itabira
BRXX3324,Santa Maria de Jetiba
BRXX3325,Santa Maria do Oeste
BRXX3326,Santa Maria do Suacui
BRXX3327,Santa Mariana
BRXX3328,Santa Monica
BRXX3329,Santa Quiteria
BRXX3330,Santa Quiteria do Maranhao
BRXX3331,Santa Rita
BRXX3332,Santa Rita
BRXX3333,Santa Rita d'Oeste
BRXX3334,Santa Rita de Caldas
BRXX3335,Santa Rita de Cassia
BRXX3336,Santa Rita de Jacutinga
BRXX3337,Santa Rita do Araguaia
BRXX3338,Santa Rita do Passa Quatro
BRXX3339,Santa Rita do Sapucai
BRXX3340,Santa Rosa
BRXX3341,Santa Rosa de Viterbo
BRXX3342,Santa Teresinha
BRXX3343,Santa Tereza
BRXX3344,Santa Terezinha
BRXX3345,Santa Terezinha
BRXX3346,Santa Terezinha
BRXX3347,Santa Vitoria
BRXX3348,Santaluz
BRXX3349,Santana
BRXX3350,Santana
BRXX3351,Santana da Boa Vista
BRXX3352,Santana de Cataguases
BRXX3353,Santana de Parnaiba
BRXX3354,Santana do Acarau
BRXX3355,Santana do Araguaia
BRXX3356,Santana do Cariri
BRXX3357,Santana do Ipanema
BRXX3358,Santana do Matos
BRXX3359,Santana do Sao Francisco
BRXX3360,Santanopolis
BRXX3361,Santarem Novo
BRXX3362,Santiago
BRXX3363,Santo Afonso
BRXX3364,Santo Amaro
BRXX3366,Santo Amaro das Brotas
BRXX3367,Santo Angelo
BRXX3368,Santo Antonio
BRXX3369,Santo Antonio Da Barra
BRXX3370,Santo Antonio da Patrulha
BRXX3371,Santo Antonio de Jesus
BRXX3372,Santo Antonio de Posse
BRXX3373,Santo Antonio do Amparo
BRXX3374,Santo Antonio do Descoberto
BRXX3375,Santo Antonio do Ica
BRXX3376,Santo Antonio do Jacinto
BRXX3377,Santo Antonio do Jardim
BRXX3378,Santo Antonio do Leverger
BRXX3379,Santo Antonio do Sudoeste
BRXX3380,Santo Antonio do Taua
BRXX3381,Santo Antonio dos Lopes
BRXX3382,Santo Augusto
BRXX3383,Santo Cristo
BRXX3384,Santo Estevao
BRXX3385,Santo Hipolito
BRXX3386,Santos
BRXX3387,Sao Benedito
BRXX3388,Sao Benedito do Rio Preto
BRXX3389,Sao Benedito do Sul
BRXX3390,Sao Bento
BRXX3391,Sao Bento
BRXX3392,Sao Bento Abade
BRXX3393,Sao Bento do Norte
BRXX3394,Sao Bento do Sapucai
BRXX3395,Sao Bento do Sul
BRXX3396,Sao Bento do Una
BRXX3397,Sao Bernardo
BRXX3398,Sao Borja
BRXX3399,Sao Bras
BRXX3400,Sao Caetano do Sul
BRXX3401,Sao Caitano
BRXX3402,Sao Carlos
BRXX3403,Sao Carlos do Ivai
BRXX3404,Sao Cristovao
BRXX3405,Sao Desiderio
BRXX3406,Sao Domingos
BRXX3407,Sao Domingos
BRXX3408,Sao Domingos
BRXX3409,Sao Domingos do Capim
BRXX3410,Sao Domingos do Maranhao
BRXX3411,Sao Domingos do Prata
BRXX3412,Sao Felipe
BRXX3413,Sao Felix
BRXX3414,Sao Felix de Balsas
BRXX3415,Sao Felix do Piaui
BRXX3416,Sao Felix do Tocantins
BRXX3417,Sao Francisco
BRXX3418,Sao Francisco
BRXX3419,Sao Francisco De Goias
BRXX3420,Sao Francisco de Assis
BRXX3421,Sao Francisco de Paula
BRXX3422,Sao Francisco de Paula
BRXX3423,Sao Francisco do Conde
BRXX3424,Sao Francisco do Gloria
BRXX3425,Sao Francisco do Maranhao
BRXX3426,Sao Francisco do Para
BRXX3427,Sao Francisco do Piaui
BRXX3428,Sao Francisco do Sul
BRXX3429,Sao Gabriel
BRXX3430,Sao Gabriel
BRXX3431,Sao Geraldo
BRXX3432,Sao Geraldo do Araguaia
BRXX3433,Sao Goncalo do Abaete
BRXX3434,Sao Goncalo do Amarante
BRXX3435,Sao Goncalo do Amarante
BRXX3436,Sao Goncalo do Para
BRXX3437,Sao Goncalo do Sapucai
BRXX3438,Sao Goncalo dos Campos
BRXX3439,Sao Gotardo
BRXX3440,Sao Jeronimo
BRXX3441,Sao Jeronimo da Serra
BRXX3442,Sao Joao
BRXX3443,Sao Joao Evangelista
BRXX3444,Sao Joao Nepomuceno
BRXX3445,Sao Joao d'Alianca
BRXX3446,Sao Joao da Mata
BRXX3447,Sao Joao da Serra
BRXX3448,Sao Joao de Pirabas
BRXX3449,Sao Joao do Araguaia
BRXX3450,Sao Joao do Caiua
BRXX3451,Sao Joao do Cariri
BRXX3452,Sao Joao do Jaguaribe
BRXX3453,Sao Joao do Manteninha
BRXX3454,Sao Joao do Paraiso
BRXX3455,Sao Joao do Pau d'Alho
BRXX3456,Sao Joao do Piaui
BRXX3457,Sao Joao do Rio do Peixe
BRXX3458,Sao Joao do Sabugi
BRXX3459,Sao Joao do Sul
BRXX3460,Sao Joao do Tigre
BRXX3461,Sao Joao do Triunfo
BRXX3462,Sao Joao dos Patos
BRXX3463,Sao Joaquim do Monte
BRXX3464,Sao Jorge
BRXX3465,Sao Jose
BRXX3466,Sao Jose Da Lapa
BRXX3467,Sao Jose Do Rio Claro
BRXX3468,Sao Jose Dos Quatro Marcos
BRXX3469,Sao Jose da Lagoa Tapada
BRXX3470,Sao Jose da Laje
BRXX3471,Sao Jose da Tapera
BRXX3472,Sao Jose das Laranjeiras
BRXX3473,Sao Jose de Mipibu
BRXX3474,Sao Jose de Piranhas
BRXX3475,Sao Jose de Ribamar
BRXX3476,Sao Jose do Barreiro
BRXX3477,Sao Jose do Belmonte
BRXX3478,Sao Jose do Calcado
BRXX3479,Sao Jose do Campestre
BRXX3480,Sao Jose do Cedro
BRXX3481,Sao Jose do Egito
BRXX3482,Sao Jose do Goiabal
BRXX3483,Sao Jose do Jacuipe
BRXX3484,Sao Jose do Jacuri
BRXX3485,Sao Jose do Norte
BRXX3486,Sao Jose do Peixe
BRXX3488,Sao Lourenco da Mata
BRXX3489,Sao Lourenco do Oeste
BRXX3490,Sao Lourenco do Sul
BRXX3491,Sao Ludgero
BRXX3493,Sao Luis Gonzaga Do Maranhao
BRXX3494,Sao Luis de Montes Belos
BRXX3495,Sao Luis do Curu
BRXX3496,Sao Luis do Quitunde
BRXX3497,Sao Luiz
BRXX3498,Sao Mamede
BRXX3499,Sao Manuel
BRXX3501,Sao Marcos
BRXX3502,Sao Martinho
BRXX3503,Sao Martinho
BRXX3504,Sao Martinho
BRXX3505,Sao Mateus
BRXX3506,Sao Mateus do Maranhao
BRXX3507,Sao Mateus do Sul
BRXX3508,Sao Miguel
BRXX3509,Sao Miguel d'Oeste
BRXX3510,Sao Miguel das Matas
BRXX3511,Sao Miguel do Aleixo
BRXX3512,Sao Miguel do Anta
BRXX3513,Sao Miguel do Araguaia
BRXX3514,Sao Miguel do Guama
BRXX3515,Sao Miguel do Tapuio
BRXX3516,Sao Miguel dos Campos
BRXX3517,Sao Nicolau
BRXX3518,Sao Paulo de Olivenca
BRXX3519,Sao Paulo do Potengi
BRXX3520,Sao Pedro do Ivai
BRXX3521,Sao Pedro do Piaui
BRXX3522,Sao Pedro do Sul
BRXX3523,Sao Rafael
BRXX3524,Sao Raimundo Nonato
BRXX3525,Sao Raimundo das Mangabeiras
BRXX3526,Sao Sebastiao
BRXX3527,Sao Sebastiao Do Tocantins
BRXX3528,Sao Sebastiao da Bela Vista
BRXX3529,Sao Sebastiao da Boa Vista
BRXX3530,Sao Sebastiao da Grama
BRXX3531,Sao Sebastiao do Cai
BRXX3532,Sao Sebastiao do Maranhao
BRXX3533,Sao Sebastiao do Paraiso
BRXX3534,Sao Sebastiao do Passe
BRXX3535,Sao Sebastiao do Umbuzeiro
BRXX3536,Sao Sepe
BRXX3537,Sao Simao
BRXX3538,Sao Tiago
BRXX3539,Sao Tome
BRXX3540,Sao Tome
BRXX3541,Sao Tome das Letras
BRXX3542,Sao Valentim
BRXX3543,Sao Vicente
BRXX3544,Sao Vicente Ferrer
BRXX3545,Sao Vicente Ferrer
BRXX3546,Sao Vicente de Minas
BRXX3547,Sape
BRXX3548,Sapeacu
BRXX3549,Sapiranga
BRXX3550,Sapopema
BRXX3551,Sapucai-Mirim
BRXX3552,Sapucaia
BRXX3553,Sapucaia do Sul
BRXX3554,Sarandi
BRXX3555,Sarandi
BRXX3556,Satiro Dias
BRXX3557,Saubara
BRXX3558,Saude
BRXX3559,Seabra
BRXX3560,Seara
BRXX3561,Sebastiao Laranjeiras
BRXX3562,Seberi
BRXX3563,Sede Nova
BRXX3564,Selviria
BRXX3565,Sena Madureira
BRXX3566,Senador Canedo
BRXX3567,Senador Firmino
BRXX3568,Senador Georgino Avelino
BRXX3569,Senador Modestino Goncalves
BRXX3570,Senador Pompeu
BRXX3571,Senador Rui Palmeira
BRXX3572,Senges
BRXX3573,Senhora do Porto
BRXX3574,Sento Se
BRXX3575,Serafina Correa
BRXX3576,Seringueiras
BRXX3577,Serra Branca
BRXX3578,Serra Dourada
BRXX3579,Serra Grande
BRXX3580,Serra Negra
BRXX3581,Serra Negra Do Norte
BRXX3582,Serra Preta
BRXX3583,Serra Talhada
BRXX3584,Serra do Camapua
BRXX3585,Serra do Ramalho
BRXX3586,Serra do Salitre
BRXX3587,Serrana
BRXX3588,Serrania
BRXX3589,Serranopolis
BRXX3590,Serraria
BRXX3591,Serrinha
BRXX3592,Serrinha
BRXX3593,Serrita
BRXX3594,Serro
BRXX3595,Sertaneja
BRXX3596,Sertania
BRXX3597,Sertao Santana
BRXX3598,Sete Barras
BRXX3599,Sete Quedas
BRXX3600,Severinia
BRXX3601,Sideropolis
BRXX3602,Sidrolandia
BRXX3603,Sigefredo Pacheco
BRXX3604,Silva Campos
BRXX3605,Silva Jardim
BRXX3606,Silvania
BRXX3607,Silvanopolis
BRXX3608,Silveiras
BRXX3609,Silves
BRXX3610,Simao Dias
BRXX3611,Simoes
BRXX3612,Simoes Filho
BRXX3613,Simolandia
BRXX3614,Simplicio Mendes
BRXX3615,Sinimbu
BRXX3616,Siqueira Campos
BRXX3617,Sirinhaem
BRXX3618,Siriri
BRXX3619,Sitio d'Abadia
BRXX3620,Sobradinho
BRXX3621,Socorro
BRXX3622,Solanea
BRXX3623,Soledade
BRXX3624,Soledade
BRXX3625,Soledade de Minas
BRXX3626,Solidao
BRXX3627,Solonopole
BRXX3628,Sombrio
BRXX3629,Sonora
BRXX3630,Sorriso
BRXX3631,Sousa
BRXX3632,Souto Soares
BRXX3633,Sucupira
BRXX3634,Sud Menucci
BRXX3635,Sul Brasil
BRXX3636,Sulina
BRXX3637,Sume
BRXX3638,Sumidouro
BRXX3639,Surubim
BRXX3640,Tabapora
BRXX3641,Tabira
BRXX3642,Taboleiro Grande
BRXX3643,Tabuleiro
BRXX3644,Tabuleiro do Norte
BRXX3645,Tacaratu
BRXX3646,Taciba
BRXX3647,Tacima
BRXX3648,Tacuru
BRXX3649,Tailandia
BRXX3650,Taiobeiras
BRXX3651,Taipu
BRXX3652,Tamboara
BRXX3653,Tamboril
BRXX3654,Tanabi
BRXX3655,Tanque d'Arca
BRXX3656,Tanquinho
BRXX3657,Tapejara
BRXX3658,Tapejara
BRXX3659,Tapera
BRXX3660,Taperoa
BRXX3661,Taperoa
BRXX3662,Tapes
BRXX3663,Tapira
BRXX3664,Tapirai
BRXX3665,Tapiramuta
BRXX3666,Tapiratiba
BRXX3667,Tapurah
BRXX3668,Taquara
BRXX3669,Taquarana
BRXX3670,Taquari
BRXX3671,Taquaritinga
BRXX3672,Taquarussu
BRXX3673,Tarabai
BRXX3674,Taruma
BRXX3675,Tarumirim
BRXX3676,Tasso Fragoso
BRXX3677,Taua
BRXX3678,Tavares
BRXX3679,Teixeira
BRXX3680,Teixeira Soares
BRXX3681,Teixeira de Freitas
BRXX3682,Teixeiras
BRXX3683,Telemaco Borba
BRXX3684,Telha
BRXX3685,Tenente Portela
BRXX3686,Teodoro Sampaio
BRXX3687,Teofilandia
BRXX3688,Teolandia
BRXX3689,Teotonio Vilela
BRXX3690,Terra Boa
BRXX3691,Terra Nova do Norte
BRXX3692,Terra Rica
BRXX3693,Terra Santa
BRXX3694,Tesouro
BRXX3695,Theobroma
BRXX3696,Tiangua
BRXX3697,Tibagi
BRXX3698,Tijucas Do Sul
BRXX3699,Timbauba
BRXX3700,Timbiras
BRXX3701,Timbo
BRXX3702,Timbo Grande
BRXX3703,Tiros
BRXX3704,Tobias Barreto
BRXX3705,Tocantinia
BRXX3706,Toledo
BRXX3707,Toledo
BRXX3708,Tomazina
BRXX3709,Tombos
BRXX3710,Tome-Acu
BRXX3711,Tonantins
BRXX3712,Toritama
BRXX3713,Torres
BRXX3714,Torrinha
BRXX3715,Touros
BRXX3716,Traipu
BRXX3717,Trairao
BRXX3718,Trairi
BRXX3719,Trajano de Morais
BRXX3720,Travesseiro
BRXX3721,Tremedal
BRXX3722,Tremembe
BRXX3723,Tres Coroas
BRXX3724,Tres Forquilhas
BRXX3725,Tres Fronteiras
BRXX3726,Tres Marias
BRXX3727,Tres Palmeiras
BRXX3728,Tres Passos
BRXX3729,Tres de Maio
BRXX3730,Trindade
BRXX3731,Triunfo
BRXX3732,Trombas
BRXX3733,Trombudo Central
BRXX3734,Tronqueiras
BRXX3735,Tucano
BRXX3736,Tucuma
BRXX3737,Tucunduva
BRXX3738,Tucurui
BRXX3739,Tumiritinga
BRXX3740,Tunapolis
BRXX3741,Tunas
BRXX3742,Tuneiras do Oeste
BRXX3743,Tuntum
BRXX3744,Tupaciguara
BRXX3745,Tupanatinga
BRXX3746,Tupancireta
BRXX3747,Tuparendi
BRXX3748,Tupassi
BRXX3749,Tupi Paulista
BRXX3750,Tupiratins
BRXX3751,Turiacu
BRXX3752,Turmalina
BRXX3753,Turvania
BRXX3754,Turvo
BRXX3755,Turvo
BRXX3756,Turvolandia
BRXX3757,Tutoia
BRXX3758,Uaua
BRXX3759,Ubaira
BRXX3760,Ubaitaba
BRXX3761,Ubajara
BRXX3762,Ubarana
BRXX3763,Ubata
BRXX3764,Ubirata
BRXX3765,Uchoa
BRXX3766,Uibai
BRXX3767,Uirapuru
BRXX3768,Uirauna
BRXX3769,Ulianopolis
BRXX3770,Umari
BRXX3771,Umarizal
BRXX3772,Umbauba
BRXX3773,Umbuzeiro
BRXX3774,Una
BRXX3775,Uniao
BRXX3776,Uniao da Vitoria
BRXX3777,Uniao dos Palmares
BRXX3778,Upanema
BRXX3779,Urandi
BRXX3780,Urbano Santos
BRXX3781,Uruacu
BRXX3782,Uruana
BRXX3783,Uruara
BRXX3784,Urubici
BRXX3785,Uruburetama
BRXX3786,Urucara
BRXX3787,Urucuca
BRXX3788,Urucui
BRXX3789,Urucuia
BRXX3790,Urucurituba
BRXX3791,Uruoca
BRXX3792,Urupa
BRXX3793,Urussanga
BRXX3794,Urutai
BRXX3795,Utinga
BRXX3796,Vacaria
BRXX3797,Vale Real
BRXX3798,Valenca
BRXX3799,Valenca
BRXX3800,Valenca do Piaui
BRXX3801,Valente
BRXX3802,Valerio
BRXX3803,Valinhos
BRXX3804,Valparaiso
BRXX3805,Vanini
BRXX3806,Vargeao
BRXX3807,Vargem
BRXX3808,Vargem Alta
BRXX3809,Vargem Bonita
BRXX3810,Vargem Grande
BRXX3811,Vargem Grande Paulista
BRXX3812,Varjao
BRXX3813,Varzea Alegre
BRXX3814,Varzea Branca
BRXX3815,Varzea Grande
BRXX3816,Varzea Nova
BRXX3817,Varzea da Palma
BRXX3818,Varzea da Roca
BRXX3819,Varzedo
BRXX3820,Varzelandia
BRXX3821,Vassouras
BRXX3822,Vazante
BRXX3823,Venancio Aires
BRXX3824,Ventania
BRXX3825,Vera Cruz
BRXX3826,Vera Cruz
BRXX3827,Vera Cruz
BRXX3828,Veranopolis
BRXX3829,Verissimo
BRXX3830,Vertentes
BRXX3831,Viadutos
BRXX3832,Viana
BRXX3833,Viana
BRXX3834,Vicencia
BRXX3835,Vicentina
BRXX3836,Vicentinopolis
BRXX3837,Vicosa
BRXX3838,Vicosa
BRXX3839,Vicosa do Ceara
BRXX3840,Victor Graeff
BRXX3841,Vidal Ramos
BRXX3842,Videira
BRXX3843,Vigia
BRXX3844,Vila Alta
BRXX3845,Vila Boa
BRXX3846,Vila Flor
BRXX3847,Vila Maria
BRXX3848,Vila Pavao
BRXX3849,Vila Rica
BRXX3850,Vila do Carmo do Tocantins
BRXX3851,Viradouro
BRXX3852,Virgem da Lapa
BRXX3853,Virginia
BRXX3854,Virginopolis
BRXX3855,Virgolandia
BRXX3856,Virmond
BRXX3857,Vista Alegre
BRXX3858,Vista Gaucha
BRXX3859,Vista Serrana
BRXX3860,Vitor Meireles
BRXX3861,Vitoria de Santo Antao
BRXX3862,Vitoria do Mearim
BRXX3863,Vitorino Freire
BRXX3864,Volta Grande
BRXX3865,Wanderlandia
BRXX3866,Wanderley
BRXX3867,Wenceslau Braz
BRXX3868,Wenceslau Braz
BRXX3869,Wenceslau Guimaraes
BRXX3870,Witmarsum
BRXX3871,Xambioa
BRXX3872,Xanxere
BRXX3873,Xapuri
BRXX3874,Xaxim
BRXX3875,Xinguara
BRXX3876,Xique-Xique
BRXX3877,Ze Doca
BRXX3878,Zito Soares
BRXX3880,Carandam
BRXX3881,Cascavel
BRXX3882,Caucaia
BRXX3883,Chapada Diamantina
BRXX3884,Chapada dos Guimaraes
BRXX3885,Chapada dos Veadeiros
BRXX3886,Costa do Saumpe
BRXX3887,Floresta da Tijuca
BRXX3888,Foz de Iguazu
BRXX3889,Guapore
BRXX3890,Sao Pedro
BRXX3891,Ilha Grande
BRXX3892,Iparana
BRXX3893,Itaimbezinho
BRXX3894,Itatiaia
BRXX3895,Jijoca de Jericoacoara
BRXX3896,Joanopolis
BRXX3897,Maragogi
BRXX3898,Paraty
BRXX3899,Pico da Bandeira
BRXX3900,Pico dos Marins
BRXX3901,Pico dos Marins
BRXX3902,Pinhais
BRXX3903,Praia da Pipa
BRXX3904,Santo Amaro da Imperatriz
BRXX3905,Sao Lourenco
BRXX3906,Serra da Bocamna
BRXX3907,Serra da Canastra
BRXX3908,Serra da Mantiqueira
BRXX3909,Serra dos Orgaos Teresopo
BRXX3910,Tibau do Sul
BRXX3911,Visconde de Maua
BRXX3912,Cachimbo
BRXX3913,Maloca
BRXX3914,Ouro Preto
BRXX3915,Joao Paulo
BRXX3916,Mato Grosso
BRXX3917,Porto Vilma
BRXX3918,Tavares
BRXX3919,Riacho Grande
BRXX3920,Alegria
BRXX3921,Palmital
BRXX3922,Nova Petropolis
BRXX3923,Abacate
BRXX3924,Abaetezinho
BRXX3925,Abreus
BRXX3926,Abufari
BRXX3927,Acai
BRXX3928,Aciline
BRXX3929,Acu da Torre
BRXX3930,Acupe
BRXX3931,Acuria
BRXX3932,Acutinga
BRXX3933,Adapa
BRXX3934,Adeia Velho
BRXX3935,Adolfo
BRXX3936,Agua Amarela
BRXX3937,Agua Braca
BRXX3938,Agua Emendada
BRXX3939,Agua Quente
BRXX3940,Aguacerita
BRXX3941,Aguacu
BRXX3942,Aguada Nova
BRXX3943,Aguas Brancas
BRXX3944,Aiapua
BRXX3945,Aiparuca
BRXX3946,Airao
BRXX3947,Aitamira
BRXX3948,Ajerico
BRXX3949,Akoumenai
BRXX3950,Alagadico
BRXX3951,Alagadico Boca do Carrasco
BRXX3952,Alagoas
BRXX3957,Aldeia Caiabi
BRXX3958,Aldeia Caibai
BRXX3959,Aldeia Manau
BRXX3960,Aldeia Paracanti
BRXX3961,Aldeias das Canoas
BRXX3962,Aldeinha
BRXX3963,Alexandrina
BRXX3964,Alfonso Bezerra
BRXX3967,Algodoal
BRXX3968,Almoco
BRXX3969,Alt Do Amparo
BRXX3970,Altania
BRXX3971,Alto Bonito
BRXX3972,Alto do Melo
BRXX3973,Alvarenga
BRXX3974,Amacia
BRXX3975,Amanari
BRXX3976,Amaro
BRXX3977,Amatari
BRXX3978,Ambe
BRXX3979,Ameixas
BRXX3980,Ampere
BRXX3981,Anapolandia
BRXX3982,Anchieta
BRXX3983,Ancori
BRXX3984,Andorinha
BRXX3985,Andre Fernandes
BRXX3986,Andre Siqueira
BRXX3989,Anhanga
BRXX3990,Anil
BRXX3991,Anita Garibaldi
BRXX3992,Anojo
BRXX3993,Anta
BRXX3994,Antenor Navarro
BRXX3995,Antonio Matos
BRXX3996,Apajatuba
BRXX3997,Apertado do Morro
BRXX3998,Apoti
BRXX3999,Aproaga
BRXX4002,Araborladit
BRXX4003,Aracas
BRXX4004,Araguaci
BRXX4005,Araguaiana
BRXX4006,Aramal Ferrador
BRXX4007,Aranha
BRXX4011,Arara
BRXX4012,Ararunaquara
BRXX4013,Areao
BRXX4014,Areia Branca dos Assis
BRXX4015,Arembepe
BRXX4016,Argoim
BRXX4017,Ariau
BRXX4018,Arima
BRXX4019,Ariri
BRXX4020,Aritagua
BRXX4021,Arizona
BRXX4023,Aroeira
BRXX4024,Arraial
BRXX4025,Arroio Dos Ratos Guaiba
BRXX4026,Arroio do So
BRXX4027,Aru
BRXX4028,Aruaja
BRXX4029,Aruaru
BRXX4030,Arumim
BRXX4031,Assaizal
BRXX4032,Assuncao
BRXX4033,Atafona
BRXX4035,Atauba
BRXX4036,Atligidos
BRXX4037,Augusto Severo
BRXX4038,Aurizona
BRXX4039,Ausentes
BRXX4040,Axioma
BRXX4041,Axul
BRXX4044,Bacada
BRXX4046,Bacatuba
BRXX4047,Bacauba
BRXX4051,Bacurizinho
BRXX4052,Badajos
BRXX4053,Baete
BRXX4054,Baia dos Nunes
BRXX4055,Baixa da Imbira
BRXX4056,Baixa do Riachao
BRXX4057,Baixao do Lucas
BRXX4058,Baixsa Verde
BRXX4059,Balisa
BRXX4060,Bananeira
BRXX4061,Banco da Vitoria
BRXX4064,Bandiacu
BRXX4065,Barado
BRXX4066,Barao De Cotejipe
BRXX4067,Barao de Bom Jardim
BRXX4068,Barcelos do Sul
BRXX4069,Barra Do Mundo Novo
BRXX4070,Barra Grande
BRXX4071,Barra Velha
BRXX4072,Barra do Arara
BRXX4073,Barra do Itariri
BRXX4074,Barra do Japo
BRXX4075,Barra do Riacho
BRXX4083,Barreiro Grande
BRXX4084,Barreiro da Jaiba
BRXX4085,Barreiro do Jaiba
BRXX4086,Barrerio
BRXX4087,Barrinha
BRXX4088,Barro Branco
BRXX4091,Barrocas
BRXX4092,Barroquinha
BRXX4093,Baslas
BRXX4094,Bastiao
BRXX4095,Bastos
BRXX4096,Batatal
BRXX4097,Bateria
BRXX4098,Battado Corda
BRXX4099,Batuque
BRXX4100,Baturire
BRXX4101,Bauta
BRXX4102,Bauxi
BRXX4103,Bea Esperanca
BRXX4104,Beira Mar
BRXX4105,Bela Vista do Meio
BRXX4106,Belem Novo
BRXX4107,Belem do Brejo do Cruz
BRXX4108,Belo Oriente
BRXX4109,Bento Simoes
BRXX4110,Bernardino de Campos
BRXX4111,Bexiga
BRXX4112,Bicudo
BRXX4114,Boa Agua
BRXX4115,Boa Esperanca do Sul
BRXX4119,Boa Jerdim
BRXX4120,Boa Morte
BRXX4121,Boa Sorte
BRXX4122,Boa Uniao
BRXX4123,Boa Viajem do Lagamar
BRXX4124,Boa Vista do Helvecio
BRXX4125,Boa Vista do Jauato
BRXX4126,Boado Corrente
BRXX4127,Boca da Estrada
BRXX4130,Boca da Mata de Jose Carneiro
BRXX4131,Boca do Capana
BRXX4132,Boca do Carrasco
BRXX4133,Boca do Corrego
BRXX4134,Boca do Jari
BRXX4135,Boca do Purus
BRXX4136,Bocaina
BRXX4137,Bocaina do Sul
BRXX4138,Boim
BRXX4139,Bolacha
BRXX4140,Bom Destino
BRXX4141,Bom Distrato
BRXX4142,Bom Intento
BRXX4143,Bom Jesus da Serra
BRXX4144,Bom Jesus do Galho
BRXX4145,Bom Lugar
BRXX4146,Bom Sossego
BRXX4147,Bom-Jardim Da Serra
BRXX4148,Bon Futuro
BRXX4149,Bondade
BRXX4153,Boqueirao De Leao
BRXX4154,Barreiras
BRXX4155,Botafogo
BRXX4157,Botupora
BRXX4158,Braco do Rio
BRXX4159,Bras
BRXX4166,Brejao da Caatinga
BRXX4170,Brejinho das Ametistas
BRXX4171,Brejo Mutumbal
BRXX4172,Brejo Novo
BRXX4173,Brejo Redondo
BRXX4174,Brejo Verde
BRXX4175,Brejo da Porta
BRXX4176,Brejo da Roga
BRXX4177,Brejo de Burgo
BRXX4178,Brejo do Amparo
BRXX4179,Brejo do Fogo
BRXX4180,Brito
BRXX4181,Brocos
BRXX4182,Brodosqui
BRXX4184,Bucuituba
BRXX4185,Bueno
BRXX4187,Buracao
BRXX4188,Burgo Agricoia
BRXX4189,Burieta
BRXX4190,Buriti Fechado
BRXX4191,Buriti Grande
BRXX4192,Buritizinho
BRXX4193,Caatinga
BRXX4194,Caatinga do Moura
BRXX4195,Cabaceira da Laje
BRXX4196,Cabeceirinha
BRXX4197,Cabeceira Bento Gomes
BRXX4198,Cabeceira de Pedras
BRXX4199,Cabeceira do Riachao
BRXX4200,Cabeco
BRXX4201,Cabura
BRXX4202,Cache
BRXX4203,Cachoeira Fumaca
BRXX4204,Cachoeira do Bom Jesus
BRXX4205,Cachoeira do Roberto
BRXX4206,Cacimba de Dentro
BRXX4207,Cacimba de Petra
BRXX4208,Caem
BRXX4209,Cafelandia
BRXX4210,Cafezal
BRXX4211,Cafungo
BRXX4213,Caicara
BRXX4214,Caipora
BRXX4215,Caititu
BRXX4216,Caiubi
BRXX4217,Caixa-Pregos
BRXX4218,Caja
BRXX4219,Cajazeira
BRXX4220,Caju
BRXX4221,Cajual
BRXX4222,Cajubim
BRXX4223,Calama
BRXX4231,Camaipi
BRXX4232,Camara
BRXX4233,Camarao
BRXX4234,Camatei
BRXX4235,Camboim
BRXX4236,Cambuis
BRXX4237,Camiranga
BRXX4238,Campanario
BRXX4239,Campao
BRXX4240,Campina
BRXX4241,Campinho
BRXX4242,Campo
BRXX4243,Campo Belo Do Sul
BRXX4244,Campo Do Meio
BRXX4247,Campo Pequeno
BRXX4248,Campo Real
BRXX4249,Campo Redondo
BRXX4250,Campo Santo
BRXX4254,Canabrava
BRXX4255,Canabravao
BRXX4256,Canatiba
BRXX4257,Canauani
BRXX4258,Canche
BRXX4260,Candido Godoy
BRXX4261,Candomba
BRXX4262,Canela de Ema
BRXX4263,Cangati
BRXX4264,Canoa
BRXX4265,Canoao
BRXX4266,Canta Galo
BRXX4267,Canto Bonito
BRXX4268,Canto Grande
BRXX4269,Capacete
BRXX4272,Capao Alto
